Url,ClaimId,ViolationCode,ViolationMessage
https://www.vattenfall.nl//grootzakelijk/groen-gas/,CA8B7584A00D665F,GreenGas,"[CertificationVertiCer] The claim and related/contextual text discuss ambitions to supply 100% green gas, but nowhere is there an explanation that this green gas is certified via Guarantees of Origin (GvOs) from VertiCer. The certification requirement is not met. [CertificationVertiCerPage] De bredere context bevat geen enkele vermelding van VertiCer of een uitleg over Garanties van Oorsprong (GvOs) voor groen gas. Er wordt wel gesproken over de productie, eigenschappen en voordelen van groen gas, maar nergens wordt uitgelegd dat het geleverde groen gas gecertificeerd is met GvOs of dat VertiCer als certificerende instantie betrokken is. Dit is vereist om claims over 100% groen gaslevering te onderbouwen."
https://www.vattenfall.nl//stroom-gas/wat-is-duurder-gas-of-stroom/,D85B683A9020C43B,EnergyLabel,[EnergyLabelFactCheck] Unrecognized energy label type referenced in the claim.
https://www.vattenfall.nl//stroom-gas/wat-is-duurder-gas-of-stroom/,D85B683A9020C43B,EnergyLabel,"[EnergyLabelYearExplanationClaim] The claim references the energy label ('stroometiket') and provides a link, but it does not specify the time period or year coverage for the label. Additionally, the explanation of what the label represents is too brief; it only says 'Meer informatie hierover vind je in het stroometiket' without clarifying that the label shows the origin or mix of energy sources. Both required elements are missing."
https://www.vattenfall.nl//stroom-gas/wat-is-duurder-gas-of-stroom/,D85B683A9020C43B,GreenElectricity,"[MixedElectricity] The claim states 'Onze groene stroom wordt opgewekt uit hernieuwbare bronnen, zoals zonne- en windenergie. In de afgelopen jaren hebben we 100% groene stroom geleverd aan klanten thuis en in het mkb.' This suggests that all supplied electricity is green, but does not clarify that the grid contains a mix of green and grey electricity unless the customer has a specific green contract. Although a stroometiket link is provided, the text does not explicitly mention the coexistence of green and grey electricity in the grid, which is required for clarity."
https://www.vattenfall.nl//stroom-gas/wat-is-duurder-gas-of-stroom/,84658CC164C30232,EnergyLabel,[EnergyLabelFactCheck] Unrecognized energy label type referenced in the claim.
https://www.vattenfall.nl//stroom-gas/wat-is-duurder-gas-of-stroom/,84658CC164C30232,EnergyLabel,"[EnergyLabelYearExplanationClaim] The claim references the energy label ('stroometiket') and provides a link, but it does not mention the time period or year covered by the label. Additionally, the explanation of what the label represents is too brief; it only states that the label shows which sources are used for the electricity, without clarifying that it displays the composition or mix of energy sources for a specific period. Both required elements (year/time coverage and a brief explanation) are missing or insufficient."
https://www.vattenfall.nl//mkb/zakelijke-energie/flexprijs-email/,D344378475F2BF8B,EnergyLabel,[EnergyLabelFactCheck] Unrecognized energy label type referenced in the claim.
https://www.vattenfall.nl//mkb/zakelijke-energie/flexprijs-email/,596DF8B2B5B02F68,EnergyLabel,[EnergyLabelFactCheck] Unrecognized energy label type referenced in the claim.
https://www.vattenfall.nl//mkb/zakelijke-energie/flexprijs-email/,0BF5C9EBD99F26E7,EnergyLabel,[EnergyLabelFactCheck] Unrecognized energy label type referenced in the claim.
https://www.vattenfall.nl//mkb/zakelijke-energie/flexprijs-email/,0BF5C9EBD99F26E7,GreenElectricity,"[BenefitScope] De claim noemt 'onze stroom' en 'bij Vattenfall NL Consumenten & MKB', maar het is niet volledig duidelijk of dit geldt voor alle producten of alleen voor specifieke contracten zoals Zakelijk FlexPrijsStroom. In de bredere context blijkt dat het specifiek gaat om het product Zakelijk FlexPrijsStroom, dat als 'Groen uit Nederland' wordt aangeboden. De claim zou duidelijker moeten maken dat deze 100% groene stroom alleen geldt voor dit specifieke product en niet voor alle Vattenfall-producten of het hele bedrijf."
https://www.vattenfall.nl//zzp/,4F15DBAA95779A82,EnergyLabel,[EnergyLabelFactCheck] Unrecognized energy label type referenced in the claim.
https://www.vattenfall.nl//zzp/,4F15DBAA95779A82,EnergyLabel,"[EnergyLabelYearExplanationClaim] The claim references the energy label ('stroometiket') and includes a coverage year ('2024'), fulfilling requirement (1). However, the explanation of what the label represents is too brief. It only says 'om te zien uit welke bronnen onze stroom wordt opgewekt', which does not sufficiently clarify that the label shows the origin/mix of energy sources or the composition of the supplied electricity. Requirement (2) is not met."
https://www.vattenfall.nl//zzp/,5043006825C64817,EnergyLabel,[EnergyLabelFactCheck] Unrecognized energy label type referenced in the claim.
https://www.vattenfall.nl//zzp/,5043006825C64817,EnergyLabel,"[EnergyLabelYearExplanationClaim] The claim references the energy label ('stroometiket') and includes a coverage year ('2024'), but the explanation of what the label represents is too brief. It only says 'om te zien uit welke bronnen onze stroom is opgewekt', which does not sufficiently clarify that the label shows the origin/mix of energy sources or sustainability attributes. The explanation must briefly state what information the label provides."
https://www.vattenfall.nl//zzp/,5043006825C64817,GreenElectricity,"[GroenUitNlProduct] [GroenUitNlProduct] De claim noemt '100% groene stroom uit Nederland' zonder duidelijk te maken dat dit een specifiek product betreft. Volgens de eisen moet het voor de lezer expliciet zijn dat het om een product gaat, bijvoorbeeld door het woord 'product' te gebruiken of door context van kopen/afnemen. De huidige formulering kan de indruk wekken dat alle klanten automatisch deze stroom ontvangen, wat niet correct is."
https://www.vattenfall.nl//grootzakelijk/sectoren/vastgoed/vve-beheerders/,40D880E1A86B192D,GreenGas,"[GreenComposition] [GreenComposition] De term 'NederlandsGroenGas' en 'groen gas' worden gebruikt als alternatief voor aardgas, maar er wordt nergens in de claim of gerelateerde tekst uitgelegd waaruit dit groene gas bestaat of wat de bron is. Volgens de gestelde eis moet de samenstelling of herkomst van het groene gas worden toegelicht."
https://www.vattenfall.nl//grootzakelijk/sectoren/vastgoed/vve-beheerders/,DD3DA03FBD2A0D3B,GreenElectricity,"[BenefitScope] De claim 'NederlandseWind: 100% duurzaam opgewekte windenergie' is niet duidelijk over de scope: geldt dit voor het hele bedrijf, voor alle producten, of alleen voor het specifieke NederlandseWind-contract? Daarnaast wordt het woord 'duurzaam' als losstaand adjectief gebruikt zonder feitelijke onderbouwing. Volgens de regels moet worden uitgelegd waarom deze energie als duurzaam wordt beschouwd, bijvoorbeeld doordat deze volledig uit windenergie wordt opgewekt en daarmee geen directe CO2-uitstoot veroorzaakt. De claim moet ook expliciet maken dat het voordeel alleen geldt voor afnemers van het NederlandseWind-product."
https://www.vattenfall.nl//grootzakelijk/sectoren/vastgoed/vve-beheerders/,DD3DA03FBD2A0D3B,GreenElectricity,"[EnergyLabel] The claim 'NederlandseWind: 100% duurzaam opgewekte windenergie' is a Type B claim because it refers to a specific product offering (NederlandseWind) and implies the supply of green electricity to customers. According to compliance rules, such claims require a link to the stroometiket to substantiate the sustainability and origin of the supplied electricity. The provided context does not include a stroometiket link."
https://www.vattenfall.nl//grootzakelijk/sectoren/vastgoed/vve-beheerders/,DD3DA03FBD2A0D3B,GreenElectricity,[GroenUitNlProduct] [GroenUitNlProduct] De claim gebruikt het woord 'duurzaam' als zelfstandig bijvoeglijk naamwoord zonder feitelijke onderbouwing ('100% duurzaam opgewekte windenergie'). Volgens de strikte outputregel mag 'duurzaam' alleen gebruikt worden als het direct gevolgd wordt door een feitelijke uitleg met 'omdat' of 'doordat'.
https://www.vattenfall.nl//grootzakelijk/sectoren/vastgoed/vve-beheerders/,2CC1D3C5D4D3C1D1,ParisClimateTargets,"[WordingClarity] The claim uses the term 'Paris Proof' in both the main sentence and the related text without any immediate explanation of what 'Paris Proof' means. This is a form of jargon related to the Paris Agreement and climate targets, and an average reader could reasonably ask for clarification. The linked page may provide more information, but the requirement is for the term to be explained in plain language or with a brief clarification nearby in the claim itself."
https://www.vattenfall.nl//grootzakelijk/sectoren/vastgoed/vve-beheerders/,0F8EF28DF4559FBC,GreenElectricity,"[BenefitScope] De claim 'Duurzame elektriciteit 100% opgewekt uit Nederlandse wind' is niet duidelijk over de scope: geldt dit voor het hele bedrijf, voor alle producten, of alleen voor het specifieke contract 'NederlandseWind'? Daarnaast wordt het woord 'duurzaam' als losstaand adjectief gebruikt zonder feitelijke onderbouwing ('omdat' of 'doordat')."
https://www.vattenfall.nl//grootzakelijk/sectoren/vastgoed/vve-beheerders/,0F8EF28DF4559FBC,GreenElectricity,"[EnergyLabel] The claim 'Duurzame elektriciteit 100% opgewekt uit Nederlandse wind' is a Type B claim because it refers to a specific product offer (NederlandseWind) and implies delivery of green electricity to customers. According to compliance rules, a stroometiket link is required to substantiate claims about the origin and sustainability of supplied electricity. The provided context does not include a stroometiket link."
https://www.vattenfall.nl//grootzakelijk/sectoren/vastgoed/vve-beheerders/,0F8EF28DF4559FBC,GreenElectricity,"[GroenUitNlProduct] [GroenUitNlProduct] De claim gebruikt het woord 'duurzame elektriciteit' als zelfstandig bijvoeglijk naamwoord zonder feitelijke onderbouwing. Volgens de instructies mag 'duurzaam' alleen gebruikt worden met een directe uitleg waarom het duurzaam is, bijvoorbeeld door te verwijzen naar de bron en het vermijden van CO2-uitstoot. Daarnaast is het niet expliciet dat 'NederlandseWind' een product is; het moet duidelijk zijn dat het om een product gaat."
https://www.vattenfall.nl//grootzakelijk/sectoren/vastgoed/vve-beheerders/,0782D39D2014420E,GreenGas,"[GreenComposition] [GreenComposition] De term 'groen gas' wordt meerdere keren genoemd als alternatief voor aardgas, maar nergens in de claim of de gerelateerde tekst wordt uitgelegd waar het groene gas van gemaakt wordt (zoals organisch afval, biomassa, mest, etc.). Dit is vereist volgens de compliance-regel voor het gebruik van de term 'groen gas'."
https://www.vattenfall.nl//helder/,74135B08357C32FE,EnergyLabel,"[EnergyLabelYearExplanationClaim] The claim references the energy label ('stroometiket') and provides a brief explanation that the product 'Groen uit Nederland' is generated from wind and sun in the Netherlands. However, it does not mention the time period or year coverage for the energy label, which is required. Additionally, the explanation of what the label represents is somewhat brief; it does not clarify that the label shows the origin or mix of energy sources for a specific year."
https://www.vattenfall.nl//helder/,BAA15522FDF64E5A,EnergyLabel,"[EnergyLabelYearExplanationClaim] The claim references the energy label ('stroometiket') and includes a time period ('2024'), but the explanation of what the label represents is too brief. It only states that the label shows 'from which sources our electricity is generated', without clarifying that the label provides a breakdown of the energy mix, the share of each energy source, or other relevant sustainability attributes. The requirement calls for a brief but clear explanation of what the label represents, which is missing here."
https://www.vattenfall.nl//helder/,BAA15522FDF64E5A,GreenElectricity,"[GroenUitNlProduct] [GroenUitNlProduct] De claim noemt '100% groene stroom uit Nederland' zonder duidelijk te maken dat het om een product gaat. Volgens de eis moet bij vermelding van 'Groen uit Nederland' (of varianten) altijd duidelijk zijn dat dit een product betreft. In deze zin lijkt het alsof alle klanten automatisch deze stroom ontvangen, zonder expliciet te maken dat het om een specifiek productaanbod gaat."
https://www.vattenfall.nl//helder/,DB1C2F7E756511B6,EnergyLabel,[EnergyLabelFactCheck] Unrecognized energy label type referenced in the claim.
https://www.vattenfall.nl//helder/,DB1C2F7E756511B6,EnergyLabel,"[EnergyLabelYearExplanationClaim] The claim references the energy label ('stroometiket') and provides a link, but it does not mention the time period or year covered by the label. Additionally, the explanation of what the label represents is too brief; it only states that the electricity is '100% green' and is generated from 'sustainable energy sources, such as wind and sun', without clarifying that the label shows the origin or mix of energy sources, or the share of each source. Both required elements (year/time coverage and a brief explanation of the label's function) are missing or insufficient."
https://www.vattenfall.nl//stroom/stroometiket/,B6A4A3DB55E375D0,EnergyLabel,"[IsCallToAction] The sentence 'De stroometiketten van het Modelcontract, TijdPrijs en FlexPrijs zijn gelijk aan het etiket van Groen uit Nederland.' contains a standalone reference to 'stroometiketten' (energy labels) as a noun-only anchor/locator, but does not provide an explicit call to action (CTA) such as 'Bekijk het stroometiket'. According to the rules, when the label is referenced in this way (not embedded in explanatory text), an explicit CTA is required for compliance."
https://www.vattenfall.nl//stroom/stroometiket/,B6A4A3DB55E375D0,GreenElectricity,"[GroenUitNlProduct] [GroenUitNlProduct] The claim mentions 'Groen uit Nederland' but does not make it explicitly clear that this refers to a product. The context is ambiguous; it could be interpreted as a general label or type of electricity, not necessarily a product offering. To comply, it must be clear that 'Groen uit Nederland' is a product, preferably by using the word 'product' or by providing clear buying/subscribing context."
https://www.vattenfall.nl//stroom/stroometiket/,7CF527C286DE3BD2,EnergyLabel,[EnergyLabelFactCheck] Unrecognized energy label type referenced in the claim.
https://www.vattenfall.nl//stroom/stroometiket/,7CF527C286DE3BD2,GreenElectricity,"[BenefitScope] De claim noemt 'deze producten', maar het is niet direct duidelijk om welke specifieke producten het gaat. In de bredere context blijkt dat deze percentages horen bij de producten 'VastePrijsStroom' en 'Zakelijk VastePrijsStroom'. Om verwarring te voorkomen, moet de claim expliciet maken dat deze percentages alleen gelden voor deze specifieke producten en niet voor alle producten of het hele bedrijf."
https://www.vattenfall.nl//stroom/stroometiket/,7CF527C286DE3BD2,GreenElectricity,"[GroenUitNlProduct] [GroenUitNlProduct] De claim noemt 'deze producten', maar het is niet expliciet dat het om een energieproduct gaat. Volgens de eis moet bij vermelding van een product als 'Groen uit Nederland' of vergelijkbare context altijd duidelijk zijn dat het om een product gaat. De claim voldoet niet aan deze eis omdat het woord 'product' niet wordt gebruikt en de context niet expliciet maakt dat het om een energieproduct gaat dat gekocht of afgenomen kan worden."
https://www.vattenfall.nl//stroom/stroometiket/,CCA5E03BFEC8A13E,EnergyLabel,"[EnergyLabelFactCheck] De claim noemt 64,1% wind uit Nederland, 34,7% zon uit Nederland en 1,2% waterkracht uit Nederland als de samenstelling van de stroom. Volgens het stroometiket 2024 voor het product 'Stroom & Zakelijk Stroom' is de verdeling: 64,1% wind NL, 34,7% zon NL, 12% water NL. De claim noemt dus een onjuist percentage voor waterkracht (1,2% in plaats van 12%)."
https://www.vattenfall.nl//stroom/stroometiket/,CCA5E03BFEC8A13E,GreenElectricity,"[BenefitScope] De claim noemt 'deze producten', maar het is niet direct duidelijk voor de lezer om welke specifieke producten het gaat. Dit kan verwarring veroorzaken over de scope van de claim: geldt het voor alle Vattenfall-producten, of alleen voor een specifieke subset (zoals 'Stroom' en 'Zakelijk Stroom')? Voor volledige duidelijkheid moet expliciet worden gemaakt dat het om de producten 'Stroom' en 'Zakelijk Stroom' gaat, zodat de lezer niet denkt dat dit voor het hele bedrijf of alle producten geldt."
https://www.vattenfall.nl//stroom/stroometiket/,CCA5E03BFEC8A13E,GreenElectricity,"[GroenUitNlProduct] [GroenUitNlProduct] De claim noemt 'deze producten' en beschrijft de herkomst van de stroom, maar het is niet expliciet dat het om een product gaat met de naam 'Groen uit Nederland' of een ander specifiek product. Volgens de eis moet altijd duidelijk zijn dat het om een product gaat wanneer de herkomst van de stroom wordt benoemd. De claim is te algemeen geformuleerd."
https://www.vattenfall.nl//stroom/stroometiket/,24E55D584812BB3C,EnergyLabel,[EnergyLabelFactCheck] Unrecognized energy label type referenced in the claim.
https://www.vattenfall.nl//stroom/stroometiket/,24E55D584812BB3C,GreenElectricity,"[GroenUitNlProduct] [GroenUitNlProduct] De claim noemt percentages van herkomst (wind, zon, waterkracht uit Nederland) en suggereert dat de stroom van het organisatieonderdeel 100% uit deze bronnen komt. Het is echter niet duidelijk dat het hier om het product 'Groen uit Nederland' gaat. Volgens de eisen moet bij vermelding van deze herkomst altijd duidelijk zijn dat het om een product gaat, bijvoorbeeld door het woord 'product' te gebruiken of door context van aankoop/afname. Dit ontbreekt hier."
https://www.vattenfall.nl//stroom/stroometiket/,8F1978DA8C2A219B,EnergyLabel,[EnergyLabelFactCheck] Unrecognized energy label type referenced in the claim.
https://www.vattenfall.nl//stroom/stroometiket/,8F1978DA8C2A219B,GreenElectricity,"[MixedElectricity] De claim 'De stroom van dit product is 100% duurzaam opgewekt door wind uit Nederland.' suggereert dat de geleverde stroom uitsluitend duurzaam is en direct afkomstig van wind uit Nederland. Dit is niet volledig duidelijk over het feit dat alle stroom op het net een mix is van groene en grijze stroom, en dat de levering van groene stroom administratief wordt geregeld via Garanties van Oorsprong. De claim voldoet niet aan de vereiste om expliciet te vermelden dat de stroom uit het net een mix is, tenzij het aanbod exclusief groen is en dit met een stroometiket-link wordt onderbouwd."
https://www.vattenfall.nl//stroom/stroometiket/,8F1978DA8C2A219B,GreenElectricity,"[BenefitScope] De claim noemt 'dit product', maar het is niet volledig duidelijk of hiermee het specifieke stroomproduct 'Stroom van Hollandse Kust' wordt bedoeld of dat het over alle Vattenfall-producten gaat. In de context blijkt dat deze claim alleen geldt voor het specifieke product 'Stroom van Hollandse Kust', niet voor het hele bedrijf of alle producten. De scope moet expliciet zijn om verwarring te voorkomen."
https://www.vattenfall.nl//stroom/stroometiket/,8F1978DA8C2A219B,GreenElectricity,"[GroenUitNlProduct] [GroenUitNlProduct] De claim noemt 'dit product', wat voldoet aan de eis dat duidelijk is dat het om een product gaat. Echter, het gebruik van '100% duurzaam' als zelfstandig bijvoeglijk naamwoord is niet toegestaan zonder feitelijke onderbouwing volgens de strikte outputregel. Er ontbreekt een uitleg met 'omdat' of 'doordat' waarom de stroom als duurzaam wordt beschouwd."
https://www.vattenfall.nl//stroom/stroometiket/,3551BD4D2348DAF5,EnergyLabel,"[EnergyLabelFactCheck] De claim noemt 76,5% hernieuwbare bronnen, wat overeenkomt met het stroometiket voor Vattenfall Groep NL. Echter, de genoemde percentages per bron wijken af van de feiten: het stroometiket geeft 40,0% wind NL, 26,8% wind EU, 5,4% zon NL, 0,2% water NL, 3,8% biomassa NL, 23,5% aardgas. De claim noemt 26,9% wind EU (moet 26,8%), 0,1% zon EU (niet vermeld in het stroometiket), 0,1% waterkracht EU (niet vermeld in het stroometiket), en laat 0,2% waterkracht NL staan (dat klopt). De claim noemt dus bronnen en percentages die niet in het officiële stroometiket voorkomen."
https://www.vattenfall.nl//stroom/stroometiket/,77517EFDEDF24040,EnergyLabel,[EnergyLabelFactCheck] Unrecognized energy label type referenced in the claim.
https://www.vattenfall.nl//stroom/stroometiket/,158E0E56FE470590,GreenElectricity,"[GroenUitNlProduct] [GroenUitNlProduct] De claim noemt 'Groen uit Nederland' als product, wat correct is. Echter, de claim stelt dat deze producten 'geen CO2-uitstoot en geen radioactief afval' hebben, zonder feitelijke onderbouwing. Daarnaast ontbreekt een verwijzing naar het stroometiket, wat verplicht is bij het maken van claims over de levering van groene stroomproducten. Ook wordt het woord 'hernieuwbare bronnen' gebruikt zonder verdere specificatie of onderbouwing."
https://www.vattenfall.nl//stroom/stroometiket/,CD741BE588B5148E,EnergyLabel,[EnergyLabelFactCheck] Unrecognized energy label type referenced in the claim.
https://www.vattenfall.nl//stroom/stroometiket/,CD741BE588B5148E,GreenElectricity,"[GroenUitNlProduct] [GroenUitNlProduct] De claim stelt dat de stroom 100% uit hernieuwbare bronnen komt en daarom geen CO2-uitstoot en geen radioactief afval heeft. Er wordt echter niet vermeld dat het om een specifiek product gaat, noch wordt er verwezen naar het stroometiket. Volgens de regels moet bij een claim over geleverde groene stroom duidelijk zijn dat het om een product gaat en moet er een stroometiket-link zijn."
https://www.vattenfall.nl//stroom/stroometiket/,2FAB40430C130DBD,EnergyLabel,[EnergyLabelFactCheck] Unrecognized energy label type referenced in the claim.
https://www.vattenfall.nl//stroom/stroometiket/,2FAB40430C130DBD,GreenElectricity,"[MixedElectricity] De claim suggereert dat alle stroom die klanten thuis en in het mkb ontvangen, 100% groene stroom uit Nederland is. Dit kan bij klanten de indruk wekken dat de stroom uit het stopcontact uitsluitend groen is, terwijl technisch gezien het net een mix van groene en grijze stroom bevat. De claim mist een expliciete toelichting over de feitelijke situatie van het elektriciteitsnet en de administratieve toewijzing via Garanties van Oorsprong. Dit is nodig om verwarring te voorkomen over de fysieke samenstelling van stroom."
https://www.vattenfall.nl//stroom/stroometiket/,2FAB40430C130DBD,GreenElectricity,"[BenefitScope] De claim 'In 2024 ontvingen al onze klanten thuis en in het mkb 100% groene stroom uit Nederland' is niet volledig duidelijk over de scope. Het is belangrijk te specificeren dat dit geldt voor particuliere en mkb-klanten met een stroomcontract bij Vattenfall Nederland, en niet voor alle klanten van Vattenfall Groep NL of voor grootzakelijke klanten. De claim maakt niet expliciet dat het alleen om deze klantgroepen en hun specifieke producten gaat."
