Url,ClaimId,ClaimText,RelatedText,ClaimReason,TranslatedClaim,ClaimType,IsCompliant,NumViolations,ViolationCodes,Warnings,SuggestedAlternative,RelatedUrls,RunTimestamp
https://www.vattenfall.nl//stroom-gas/wat-is-duurder-gas-of-stroom/,D85B683A9020C43B,"Onze groene stroom wordt opgewekt uit hernieuwbare bronnen, zoals zonne- en windenergie. In de afgelopen jaren hebben we 100% groene stroom (https://www.vattenfall.nl/groene-stroom/) geleverd aan klanten thuis en in het mkb. Meer informatie hierover vind je in het stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) .","Onze groene stroom wordt opgewekt uit hernieuwbare bronnen, zoals zonne- en windenergie. In de afgelopen jaren hebben we 100% groene stroom (https://www.vattenfall.nl/groene-stroom/) geleverd aan klanten thuis en in het mkb. Meer informatie hierover vind je in het stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) .","The statement describes the environmental benefits of Vattenfall's green electricity product, specifying renewable sources and 100% delivery to customers, which fits the definition of a Vattenfall sustainability claim.","Our green electricity is generated from renewable sources, such as solar and wind energy. In recent years, we have supplied 100% green electricity (https://www.vattenfall.nl/groene-stroom/) to customers at home and in small and medium-sized businesses. More information about this can be found in the electricity label (https://www.vattenfall.nl/stroom/stroometiket/).",Regular,False,3,GreenElectricity|EnergyLabel|EnergyLabel,"[GroenUitNlProduct] |De tekst moet duidelijk maken dat het net een mix van groene en grijze stroom bevat, tenzij het aanbod exclusief groen is.","Onze groene stroom wordt opgewekt uit hernieuwbare bronnen, zoals zonne- en windenergie. In de afgelopen jaren hebben we 100% groene stroom geleverd aan klanten thuis en in het mkb. Houd er rekening mee dat het elektriciteitsnet een mix van groene en grijze stroom bevat. Het stroometiket elektriciteit (https://www.vattenfall.nl/stroom/stroometiket/) laat zien uit welke energiebronnen onze stroom is opgewekt en geeft de samenstelling van de geleverde elektriciteit weer voor het betreffende jaar. Zo kunt u precies zien welk aandeel afkomstig is van zon, wind en andere bronnen.",https://www.vattenfall.nl/groene-stroom/|https://www.vattenfall.nl/stroom/stroometiket/,2026-03-02T13:42:39.7898911Z
https://www.vattenfall.nl//stroom-gas/wat-is-duurder-gas-of-stroom/,068267A156E308C7,"Groen gas is een duurzamer alternatief voor aardgas. (https://www.milieucentraal.nl/klimaat-en-aarde/energiebronnen/groen-gas/) Het wordt gemaakt van natuurlijke grondstoffen. Denk aan mest, slib, groente- fruit- en tuinafval (gft). Tijdens een proces van vergisting, zetten bacteriën dit afval om tot biogas. Dit biogas wordt gezuiverd, gedroogd en bewerkt tot groen gas. Als je kiest voor groen gas, vervang je daarmee een deel van het aardgas in ons gasnet. Als je kookt of verwarmt met groen gas, stoot je ook CO2 uit. Maar deze uitstoot is eerder door de gebruikte biogrondstoffen opgenomen uit de lucht. Als je alles bij elkaar optelt en kijkt naar de gehele keten, stoot je met groen gas minder CO2 uit dan met gewoon aardgas. (https://co2emissiefactoren.nl/factoren/2024/10/brandstoffen-energieopwekking/)","Groen gas is een duurzamer alternatief voor aardgas. (https://www.milieucentraal.nl/klimaat-en-aarde/energiebronnen/groen-gas/) Het wordt gemaakt van natuurlijke grondstoffen. Denk aan mest, slib, groente- fruit- en tuinafval (gft). Tijdens een proces van vergisting, zetten bacteriën dit afval om tot biogas. Dit biogas wordt gezuiverd, gedroogd en bewerkt tot groen gas. Als je kiest voor groen gas, vervang je daarmee een deel van het aardgas in ons gasnet. Als je kookt of verwarmt met groen gas, stoot je ook CO2 uit. Maar deze uitstoot is eerder door de gebruikte biogrondstoffen opgenomen uit de lucht. Als je alles bij elkaar optelt en kijkt naar de gehele keten, stoot je met groen gas minder CO2 uit dan met gewoon aardgas. (https://co2emissiefactoren.nl/factoren/2024/10/brandstoffen-energieopwekking/)","This statement describes the environmental benefits of green gas, which is a Vattenfall product, and compares its CO₂ emissions to natural gas. On a Vattenfall page, this is a sustainability claim per the rules.","Green gas is a more sustainable alternative to natural gas. It is made from natural raw materials, such as manure, sludge, and vegetable, fruit, and garden waste (VFG). During a fermentation process, bacteria convert this waste into biogas. This biogas is purified, dried, and processed into green gas. If you choose green gas, you replace part of the natural gas in our gas network. When you cook or heat with green gas, you also emit CO2. However, this emission was previously absorbed from the air by the biobased raw materials used. If you add everything up and look at the entire chain, you emit less CO2 with green gas than with regular natural gas.",Regular,True,0,,"[FossilFreeTerminology] |[CertificationVertiCer] Certification explanation not in claim or page context, but found in related URLs content.|[GreenComposition] ",,https://www.milieucentraal.nl/klimaat-en-aarde/energiebronnen/groen-gas/|https://co2emissiefactoren.nl/factoren/2024/10/brandstoffen-energieopwekking/,2026-03-02T13:42:38.9990189Z
https://www.vattenfall.nl//stroom-gas/wat-is-duurder-gas-of-stroom/,84658CC164C30232,"Word nú klant en ontvang groene stroom, met ons product Groen uit Nederland, opgewekt uit hernieuwbare energiebronnen in Nederland, zoals wind en zon. Bekijk hier het stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) om te zien welke bronnen gebruikt worden voor onze stroom.","Kies voor stroom en/ of gas, met een variabele óf vaste prijs. Word nú klant en ontvang groene stroom, met ons product Groen uit Nederland, opgewekt uit hernieuwbare energiebronnen in Nederland, zoals wind en zon. Bekijk hier het stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) om te zien welke bronnen gebruikt worden voor onze stroom.","The statement promotes a Vattenfall green electricity product ('Groen uit Nederland'), explicitly linking it to renewable sources and sustainability benefits, which fits the definition of a Vattenfall sustainability claim.","Become a customer now and receive green electricity with our product Green from the Netherlands, generated from renewable energy sources in the Netherlands, such as wind and sun. View the electricity label here (https://www.vattenfall.nl/stroom/stroometiket/) to see which sources are used for our electricity.",Regular,False,2,EnergyLabel|EnergyLabel,"[GroenUitNlProduct] ","Bekijk hier het stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) om te zien uit welke energiebronnen onze stroom in 2023 is opgewekt. Het stroometiket geeft de samenstelling van onze elektriciteit weer, zodat u kunt zien welk aandeel afkomstig is van bijvoorbeeld wind, zon en andere bronnen. | Please specify a recognized energy label type (electricity or heat).",https://www.vattenfall.nl/stroom/stroometiket/,2026-03-02T13:42:36.6023082Z
https://www.vattenfall.nl//stroom-gas/wat-is-duurder-gas-of-stroom/,C4181AB86FB9C9CB,We zetten ons in voor een toekomst waarin we voor onze energie minder afhankelijk zijn van het gebruik van fossiele brandstoffen. Bekijk wat onze klimaatambitie (https://www.vattenfall.nl/media/4.-over-vattenfall-corporate/2.-wat-we-doen/1.-ons-plan/onze-klimaatambitie-rapport-co2-reductie-2017-2040-mei-2025.pdf) is om onze afhankelijkheid van deze brandstoffen zoveel mogelijk af te bouwen.,We zetten ons in voor een toekomst waarin we voor onze energie minder afhankelijk zijn van het gebruik van fossiele brandstoffen. Bekijk wat onze klimaatambitie (https://www.vattenfall.nl/media/4.-over-vattenfall-corporate/2.-wat-we-doen/1.-ons-plan/onze-klimaatambitie-rapport-co2-reductie-2017-2040-mei-2025.pdf) is om onze afhankelijkheid van deze brandstoffen zoveel mogelijk af te bouwen.,The statement asserts a concrete sustainability ambition for Vattenfall's energy operations—reducing fossil fuel dependence—making it a Vattenfall sustainability claim per the definition.,We are committed to a future in which we are less dependent on the use of fossil fuels for our energy. See what our climate ambition is to reduce our dependence on these fuels as much as possible.,Ambition,True,0,,,,https://www.vattenfall.nl/media/4.-over-vattenfall-corporate/2.-wat-we-doen/1.-ons-plan/onze-klimaatambitie-rapport-co2-reductie-2017-2040-mei-2025.pdf,2026-03-02T13:42:36.0823893Z
https://www.vattenfall.nl//mkb/zakelijke-energie/flexprijs-email/,D344378475F2BF8B,"Groene stroom (https://www.vattenfall.nl/groene-stroom/) is stroom die wordt opgewekt uit hernieuwbare energiebronnen die onuitputtelijk zijn, zoals wind, water en zon. Op ons stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) zie je dat de groene stroom van ons product 'Groen uit Nederland' 100% wordt opgewekt uit wind en zon uit eigen land. Zakelijk FlexPrijsStroom wordt vermeld als ons stroomproduct ‘Groen uit Nederland’.","Groene stroom (https://www.vattenfall.nl/groene-stroom/) is stroom die wordt opgewekt uit hernieuwbare energiebronnen die onuitputtelijk zijn, zoals wind, water en zon. Op ons stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) zie je dat de groene stroom van ons product 'Groen uit Nederland' 100% wordt opgewekt uit wind en zon uit eigen land. Zakelijk FlexPrijsStroom wordt vermeld als ons stroomproduct ‘Groen uit Nederland’.","The statement asserts that Vattenfall's 'Groen uit Nederland' product is 100% generated from renewable sources (wind and solar), which is a direct sustainability claim about a Vattenfall offering.","Green electricity (https://www.vattenfall.nl/groene-stroom/) is electricity generated from renewable energy sources that are inexhaustible, such as wind, water, and sun. On our electricity label (https://www.vattenfall.nl/stroom/stroometiket/) you can see that the green electricity from our product 'Green from the Netherlands' is generated 100% from wind and sun from our own country. Business FlexPricePower is listed as our electricity product ‘Green from the Netherlands’.",Regular,False,1,EnergyLabel,[GroenUitNlProduct] |[EnergyLabelYearExplanationClaim] Year and/or explanation missing in claim snippet but clearly present elsewhere on the page/context.,Please specify a recognized energy label type (electricity or heat).,https://www.vattenfall.nl/groene-stroom/|https://www.vattenfall.nl/stroom/stroometiket/,2026-03-02T13:40:04.8643002Z
https://www.vattenfall.nl//mkb/zakelijke-energie/flexprijs-email/,596DF8B2B5B02F68,De stroom van Zakelijk FlexPrijsStroom wordt opgewekt uit de hernieuwbare bronnen wind en zon uit Nederland. Zakelijk FlexPrijsStroom is vermeld als ‘Groen uit Nederland’. Bekijk ons stroometiket. (https://www.vattenfall.nl/stroom/stroometiket/),De stroom van Zakelijk FlexPrijsStroom wordt opgewekt uit de hernieuwbare bronnen wind en zon uit Nederland. Zakelijk FlexPrijsStroom is vermeld als ‘Groen uit Nederland’. Bekijk ons stroometiket. (https://www.vattenfall.nl/stroom/stroometiket/),"The statement describes the renewable origin of a specific Vattenfall electricity product and uses a sustainability-related product name, meeting the criteria for a Vattenfall sustainability claim.","The electricity from Zakelijk FlexPrijsStroom is generated from renewable sources, wind and sun, in the Netherlands. Zakelijk FlexPrijsStroom is listed as 'Green from the Netherlands'. View our electricity label. (https://www.vattenfall.nl/stroom/stroometiket/)",Regular,False,1,EnergyLabel,[GroenUitNlProduct] |[EnergyLabelYearExplanationClaim] Year and/or explanation missing in claim snippet but clearly present elsewhere on the page/context.,Please specify a recognized energy label type (electricity or heat).,https://www.vattenfall.nl/stroom/stroometiket/,2026-03-02T13:40:03.8776664Z
https://www.vattenfall.nl//mkb/zakelijke-energie/flexprijs-email/,0BF5C9EBD99F26E7,"Het stroometiket laat zien met welke energiebronnen onze stroom het afgelopen kalenderjaar is opgewekt. Je ziet ook wat het aandeel is van elke energiebron die gebruikt is. Bij Vattenfall NL Consumenten & MKB is 100% van de stroom opgewekt uit duurzame energiebronnen, zoals wind en zon in Nederland. Bekijk ons stroometiket (https://www.vattenfall.nl/stroom/stroometiket/)","Het stroometiket laat zien met welke energiebronnen onze stroom het afgelopen kalenderjaar is opgewekt. Je ziet ook wat het aandeel is van elke energiebron die gebruikt is. Bij Vattenfall NL Consumenten & MKB is 100% van de stroom opgewekt uit duurzame energiebronnen, zoals wind en zon in Nederland. Bekijk ons stroometiket (https://www.vattenfall.nl/stroom/stroometiket/)","This is a Vattenfall sustainability claim because it asserts that a specific Vattenfall electricity product (for NL Consumenten & MKB) is 100% generated from renewable sources, directly linking to environmental benefit.","The electricity label shows which energy sources were used to generate our electricity in the past calendar year. You can also see the share of each energy source that was used. At Vattenfall NL Consumers & SME, 100% of the electricity is generated from sustainable energy sources, such as wind and solar in the Netherlands. View our electricity label (https://www.vattenfall.nl/stroom/stroometiket/)",Regular,False,2,GreenElectricity|EnergyLabel,"Topic Renewable Energy is satisfied.|[GroenUitNlProduct] ","Het stroometiket voor het product Zakelijk FlexPrijsStroom van Vattenfall NL Consumenten & MKB laat zien met welke energiebronnen de elektriciteit het afgelopen kalenderjaar is opgewekt. Voor dit specifieke product is 100% van de stroom opgewekt uit hernieuwbare energiebronnen, zoals wind en zon in Nederland. Dit is te verifiëren via ons stroometiket voor elektriciteit: https://www.vattenfall.nl/stroom/stroometiket/",https://www.vattenfall.nl/stroom/stroometiket/,2026-03-02T13:40:03.2873899Z
https://www.vattenfall.nl//zzp/,4F15DBAA95779A82,We leverden in 2024 100% groene stroom thuis en in het mkb Bekijk ons stroometiket om te zien uit welke bronnen onze stroom wordt opgewekt (https://www.vattenfall.nl/stroom/stroometiket/),We leverden in 2024 100% groene stroom thuis en in het mkb Bekijk ons stroometiket om te zien uit welke bronnen onze stroom wordt opgewekt (https://www.vattenfall.nl/stroom/stroometiket/),"This is a Vattenfall sustainability claim because it asserts that Vattenfall supplied 100% green electricity (a Vattenfall product) to specific customer groups, implying a positive environmental impact.","In 2024, we supplied 100% green electricity to homes and small businesses. Check our electricity label to see which sources our electricity is generated from (https://www.vattenfall.nl/stroom/stroometiket/)",Regular,False,2,EnergyLabel|EnergyLabel,"Topic Renewable Energy is satisfied.|[GroenUitNlProduct] ","In 2024 leveren wij voor thuis en het mkb 100% groene stroom volgens ons stroometiket elektriciteit. Bekijk het actuele stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) om te zien welke energiebronnen zijn gebruikt voor het opwekken van onze stroom en hoe deze zijn verdeeld. Het stroometiket geeft een overzicht van de samenstelling van onze geleverde elektriciteit, bijvoorbeeld het aandeel zon, wind, water en andere bronnen, en toont de certificering van de geleverde stroom.",https://www.vattenfall.nl/stroom/stroometiket/,2026-03-02T13:38:47.4645693Z
https://www.vattenfall.nl//zzp/,5043006825C64817,In 2024 ontvingen klanten thuis en in het mkb 100% groene stroom uit Nederland Bekijk ons stroometiket (https://www.vattenfall.nl/stroom/stroometiket/),In 2024 ontvingen klanten thuis en in het mkb 100% groene stroom uit Nederland Bekijk ons stroometiket (https://www.vattenfall.nl/stroom/stroometiket/),"The statement asserts that Vattenfall supplied 100% green electricity from the Netherlands to its customers in 2024, which is a direct sustainability claim about a Vattenfall product.","In 2024, customers at home and in small businesses received 100% green electricity from the Netherlands. View our electricity label (https://www.vattenfall.nl/stroom/stroometiket/)",Regular,False,3,GreenElectricity|EnergyLabel|EnergyLabel,"Topic Renewable Energy is satisfied.|[GroenUitNlProduct] ",In 2024 ontvingen klanten thuis en in het mkb 100% groene stroom uit Nederland via ons Groen uit Nederland-product. Bekijk ons stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) om te zien welke energiebronnen zijn gebruikt voor het opwekken van onze stroom en hoe deze zijn verdeeld. Het stroometiket geeft inzicht in de samenstelling van de geleverde elektriciteit per jaar.,https://www.vattenfall.nl/stroom/stroometiket/,2026-03-02T13:38:47.0141120Z
https://www.vattenfall.nl//grootzakelijk/sectoren/vastgoed/vve-beheerders/,40D880E1A86B192D,NederlandsGroenGas als duurzamer alternatief voor aardgas (https://www.vattenfall.nl/grootzakelijk/groen-gas/nederlands-groen-gas/),NederlandsGroenGas als duurzamer alternatief voor aardgas (https://www.vattenfall.nl/grootzakelijk/groen-gas/nederlands-groen-gas/),"This is a Vattenfall sustainability claim because it promotes a specific Vattenfall product (NederlandsGroenGas) as a more sustainable alternative to natural gas, directly asserting an environmental benefit.",DutchGreenGas as a more sustainable alternative to natural gas (https://www.vattenfall.nl/grootzakelijk/groen-gas/nederlands-groen-gas/),Comparison,False,1,GreenGas,"Topic Renewable Energy is satisfied.|[FossilFreeTerminology] |[CertificationVertiCer] Certification explanation not in claim or page context, but found in related URLs content.|[GreenComposition] ","NederlandsGroenGas kan een duurzamer alternatief zijn voor aardgas, afhankelijk van de herkomst en productiemethode. Dit groene gas wordt geproduceerd uit organische reststromen zoals biomassa en organisch afval. Meer informatie over de duurzaamheid en samenstelling van NederlandsGroenGas is te vinden op https://www.vattenfall.nl/grootzakelijk/groen-gas/nederlands-groen-gas/.",https://www.vattenfall.nl/grootzakelijk/groen-gas/nederlands-groen-gas/,2026-03-02T13:37:30.0526264Z
https://www.vattenfall.nl//grootzakelijk/sectoren/vastgoed/vve-beheerders/,DD3DA03FBD2A0D3B,NederlandseWind: 100% duurzaam opgewekte windenergie (https://www.vattenfall.nl/grootzakelijk/windenergie-bedrijven/nederlandse-wind/),NederlandseWind: 100% duurzaam opgewekte windenergie (https://www.vattenfall.nl/grootzakelijk/windenergie-bedrijven/nederlandse-wind/),"This is a Vattenfall sustainability claim because it describes a Vattenfall electricity product ('NederlandseWind') as 100% sustainably generated wind energy, directly asserting an environmental benefit.",NederlandseWind: 100% sustainably generated wind energy (https://www.vattenfall.nl/grootzakelijk/windenergie-bedrijven/nederlandse-wind/),Regular,False,3,GreenElectricity|GreenElectricity|GreenElectricity,Topic Renewable Energy is satisfied.|[GroenUitNlProduct] Het gebruik van 'duurzaam' zonder feitelijke toelichting is niet toegestaan volgens de richtlijnen.|Stroometiket-link ontbreekt voor deze productclaim. Voeg een directe link toe naar het actuele stroometiket van Vattenfall om te voldoen aan transparantie-eisen.,"NederlandseWind: 100% van de elektriciteit voor het NederlandseWind-contract wordt opgewekt met Nederlandse windmolens, waardoor er geen directe CO2-uitstoot plaatsvindt omdat windmolens elektriciteit produceren zonder fossiele brandstoffen te gebruiken. De herkomst van deze stroom wordt volledig gedekt met Garanties van Oorsprong uit Nederlandse windparken en is bevestigd via het stroometiket. Meer informatie over de herkomst, certificering en het stroometiket vindt u op https://www.vattenfall.nl/grootzakelijk/windenergie-bedrijven/nederlandse-wind/.",https://www.vattenfall.nl/grootzakelijk/windenergie-bedrijven/nederlandse-wind/,2026-03-02T13:37:29.7298209Z
https://www.vattenfall.nl//grootzakelijk/sectoren/vastgoed/vve-beheerders/,2CC1D3C5D4D3C1D1,Wij zetten ons samen met onze klanten in voor een duurzame gebouwde omgeving (https://www.vattenfall.nl/grootzakelijk/sectoren/vastgoed/paris-proof/),Onze weg naar Paris Proof Wij zetten ons samen met onze klanten in voor een duurzame gebouwde omgeving (https://www.vattenfall.nl/grootzakelijk/sectoren/vastgoed/paris-proof/),"This is a Vattenfall sustainability claim because it states a concrete ambition for a more sustainable built environment, linked to Vattenfall's activities and the Paris Proof target.","Together with our customers, we are committed to a sustainable built environment (https://www.vattenfall.nl/grootzakelijk/sectoren/vastgoed/paris-proof/)",Ambition,False,1,ParisClimateTargets,De term 'Paris Proof' is jargon en wordt niet uitgelegd in de claim; dit kan voor verwarring zorgen bij lezers.,Wij streven ernaar om samen met onze klanten een duurzame gebouwde omgeving te realiseren door te werken aan gebouwen die voldoen aan de energie- en CO2-doelstellingen van het Klimaatakkoord van Parijs (Paris Proof: een gebouwde omgeving met een zeer lage CO2-uitstoot per vierkante meter). Op https://www.vattenfall.nl/grootzakelijk/sectoren/vastgoed/paris-proof/ vindt u onze concrete plannen en doelstellingen voor CO₂-reductie in de vastgoedsector.,https://www.vattenfall.nl/grootzakelijk/sectoren/vastgoed/paris-proof/,2026-03-02T13:37:25.5288217Z
https://www.vattenfall.nl//grootzakelijk/sectoren/vastgoed/vve-beheerders/,0F8EF28DF4559FBC,Duurzame elektriciteit 100% opgewekt uit Nederlandse wind   Kies voor NederlandseWind (https://www.vattenfall.nl/grootzakelijk/windenergie-bedrijven/nederlandse-wind/),Duurzame elektriciteit 100% opgewekt uit Nederlandse wind   Kies voor NederlandseWind (https://www.vattenfall.nl/grootzakelijk/windenergie-bedrijven/nederlandse-wind/),"The statement asserts that Vattenfall's 'NederlandseWind' product is 100% sustainably generated from Dutch wind, directly linking a Vattenfall offering to environmental benefit. This fits the definition of a Vattenfall sustainability claim.",Sustainable electricity 100% generated from Dutch wind  Choose DutchWind (https://www.vattenfall.nl/grootzakelijk/windenergie-bedrijven/nederlandse-wind/),Regular,False,3,GreenElectricity|GreenElectricity|GreenElectricity,Topic Renewable Energy is satisfied.|[GroenUitNlProduct] Het gebruik van 'duurzame elektriciteit' zonder uitleg is niet toegestaan. Maak duidelijk dat het om een product gaat en geef feitelijke onderbouwing.|Stroometiket-link ontbreekt bij deze productclaim. Voeg een directe link toe naar het actuele stroometiket van Vattenfall om de herkomst van de geleverde elektriciteit te onderbouwen.,"U kunt kiezen voor het NederlandseWind-product, waarbij u 100% elektriciteit ontvangt die is opgewekt uit windmolens in Nederland. Hierdoor kunt u uw elektriciteitsverbruik vergroenen, omdat deze stroom direct afkomstig is van Nederlandse windparken en bijdraagt aan het vermijden van CO2-uitstoot. Meer informatie en onderbouwing, inclusief het stroometiket als bewijs van herkomst, vindt u op https://www.vattenfall.nl/grootzakelijk/windenergie-bedrijven/nederlandse-wind/.",https://www.vattenfall.nl/grootzakelijk/windenergie-bedrijven/nederlandse-wind/,2026-03-02T13:37:25.1897005Z
https://www.vattenfall.nl//grootzakelijk/sectoren/vastgoed/vve-beheerders/,0782D39D2014420E,Groen gas als duurzamer alternatief voor aardgas   Kies voor NederlandsGroenGas (https://www.vattenfall.nl/grootzakelijk/groen-gas/nederlands-groen-gas/),Groen gas als duurzamer alternatief voor aardgas   Kies voor NederlandsGroenGas (https://www.vattenfall.nl/grootzakelijk/groen-gas/nederlands-groen-gas/),"The statement asserts a sustainability benefit (greener alternative) for a specific Vattenfall product (NederlandsGroenGas), meeting the definition of a Vattenfall sustainability claim.",Green gas as a more sustainable alternative to natural gas   Choose DutchGreenGas (https://www.vattenfall.nl/grootzakelijk/groen-gas/nederlands-groen-gas/),Comparison,False,1,GreenGas,"Topic Renewable Energy is satisfied.|[FossilFreeTerminology] |[CertificationVertiCer] Certification explanation not in claim or page context, but found in related URLs content.|[GreenComposition] De samenstelling of bron van groen gas moet altijd worden vermeld wanneer de term wordt gebruikt.","Groen gas als duurzamer alternatief voor aardgas, omdat het wordt geproduceerd uit organische reststromen zoals biomassa en afval, waardoor het een hernieuwbare energiebron is en doorgaans een lagere CO2-uitstoot heeft dan aardgas. Kies voor NederlandsGroenGas, waarvan meer informatie over duurzaamheid en herkomst te vinden is op https://www.vattenfall.nl/grootzakelijk/groen-gas/nederlands-groen-gas/.",https://www.vattenfall.nl/grootzakelijk/groen-gas/nederlands-groen-gas/,2026-03-02T13:37:24.6901781Z
https://www.vattenfall.nl//helder/,74135B08357C32FE,"Groene stroom (https://www.vattenfall.nl/groene-stroom/) is stroom die wordt opgewekt uit hernieuwbare energiebronnen die onuitputtelijk zijn. Denk aan: zon, wind en water. Op ons stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) zie je dat ons product Groen uit Nederland 100% wordt opgewekt uit wind en zon uit eigen land.","Groene stroom (https://www.vattenfall.nl/groene-stroom/) is stroom die wordt opgewekt uit hernieuwbare energiebronnen die onuitputtelijk zijn. Denk aan: zon, wind en water. Op ons stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) zie je dat ons product Groen uit Nederland 100% wordt opgewekt uit wind en zon uit eigen land.","The statement asserts that Vattenfall's 'Groen uit Nederland' product is 100% generated from renewable sources (wind and solar), which is a direct sustainability claim about a Vattenfall electricity product.","Green electricity (https://www.vattenfall.nl/groene-stroom/) is electricity generated from renewable energy sources that are inexhaustible. Think of: sun, wind, and water. On our electricity label (https://www.vattenfall.nl/stroom/stroometiket/) you can see that our product Green from the Netherlands is generated 100% from wind and sun from our own country.",Regular,False,1,EnergyLabel,"[GroenUitNlProduct] ","Op ons stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) zie je voor het jaar 2023 precies uit welke energiebronnen onze stroom is opgewekt. Het stroometiket geeft inzicht in de samenstelling van onze elektriciteit, bijvoorbeeld het aandeel wind- en zonne-energie uit Nederland.",https://www.vattenfall.nl/groene-stroom/|https://www.vattenfall.nl/stroom/stroometiket/,2026-03-02T13:34:47.4918076Z
https://www.vattenfall.nl//helder/,BAA15522FDF64E5A,In 2024 ontvingen al onze klanten thuis en in het mkb 100% groene stroom uit Nederland. Bekijk ons stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) om te zien uit welke bronnen onze stroom is opgewekt.,In 2024 ontvingen al onze klanten thuis en in het mkb 100% groene stroom uit Nederland. Bekijk ons stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) om te zien uit welke bronnen onze stroom is opgewekt.,"The statement claims that Vattenfall supplied 100% green electricity from the Netherlands to all residential and SME customers in 2024, which is a direct sustainability claim about a Vattenfall product.","In 2024, all our customers at home and in small businesses received 100% green electricity from the Netherlands. Check our electricity label (https://www.vattenfall.nl/stroom/stroometiket/) to see which sources our electricity is generated from.",Regular,False,2,GreenElectricity|EnergyLabel,"Topic Renewable Energy is satisfied.|[GroenUitNlProduct] ","In 2024 ontvingen al onze klanten thuis en in het mkb 100% groene stroom uit Nederland via ons product GroenUitNL. De onderbouwing hiervan vindt u in ons stroometiket 2024 (https://www.vattenfall.nl/stroom/stroometiket/), waarin wordt weergegeven welke energiebronnen zijn gebruikt voor het opwekken van onze stroom, welk aandeel elke bron heeft in het totale elektriciteitsaanbod, en een overzicht van de samenstelling van onze geleverde elektriciteit in 2024.",https://www.vattenfall.nl/stroom/stroometiket/,2026-03-02T13:34:46.6744880Z
https://www.vattenfall.nl//helder/,DB1C2F7E756511B6,"Voor onze contracten vast, variabel en dynamisch geldt dat we ze leveren met ons product Groen uit Nederland. Dat is 100% groene stroom (https://www.vattenfall.nl/groene-stroom/) opgewerkt uit duurzame energiebronnen, zoals wind en zon. Bekijk ons stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) .","Voor onze contracten vast, variabel en dynamisch geldt dat we ze leveren met ons product Groen uit Nederland. Dat is 100% groene stroom (https://www.vattenfall.nl/groene-stroom/) opgewerkt uit duurzame energiebronnen, zoals wind en zon. Bekijk ons stroometiket (https://www.vattenfall.nl/stroom/stroometiket/) .","The statement asserts that Vattenfall's fixed, variable, and dynamic contracts are supplied with 'Groen uit Nederland'—100% green electricity from renewable sources—making it a clear Vattenfall sustainability claim about its own product.","For our fixed, variable, and dynamic contracts, we supply them with our product Green from the Netherlands. This is 100% green electricity (https://www.vattenfall.nl/groene-stroom/) generated from sustainable energy sources, such as wind and sun. View our electricity label (https://www.vattenfall.nl/stroom/stroometiket/).",Regular,False,2,EnergyLabel|EnergyLabel,"Topic Renewable Energy is satisfied.|[GroenUitNlProduct] ","Voor onze contracten vast, variabel en dynamisch leveren wij stroom met ons product Groen uit Nederland. Dit bestaat uit 100% groene stroom, opgewekt uit duurzame energiebronnen zoals wind en zon. Bekijk ons stroometiket elektriciteit voor het jaar 2024 (https://www.vattenfall.nl/stroom/stroometiket/). Hierin ziet u precies uit welke energiebronnen onze stroom is opgewekt en welk aandeel elke bron heeft, zodat u inzicht krijgt in de samenstelling van uw elektriciteit.",https://www.vattenfall.nl/groene-stroom/|https://www.vattenfall.nl/stroom/stroometiket/,2026-03-02T13:34:46.0945348Z
